"time","n_risk","n_event","n_censor","surv","std_err","lower_ci","upper_ci"
0.0985545335085414,1556,1,5,0.999357326478149,0.000642466974032019,0.998098907332134,1
1.1826544021025,1500,1,55,0.998691088260497,0.000925089774836629,0.996879590521203,1
1.97109067017083,1459,1,41,0.998006584430298,0.00115014900143062,0.99575487779283,1
2.26675427069645,1443,1,14,0.997314965175668,0.0013412738737125,0.994689578372628,0.999947281432898
4.33639947437582,1364,1,78,0.996583795846361,0.00152662875801762,0.993596145758808,0.999580429516513
4.36925098554534,1362,1,1,0.995852089682009,0.00169179641945677,0.992541743870706,0.999173476227325
4.40210249671485,1360,1,0,0.99511984549842,0.00184221466842016,0.991515713633229,0.998737078282055
4.86202365308804,1338,1,22,0.994376108693114,0.00198529970713715,0.990492596055263,0.998274847765236
4.89487516425756,1336,1,0,0.993631815198584,0.00211874372431231,0.98948781928906,0.9977931662506
5.55190538764783,1320,1,18,0.992879063823433,0.00224688256948947,0.988485006798353,0.997292653504049
5.61760840998686,1316,1,1,0.992124596449707,0.00236845945953103,0.987493344343514,0.996777568698313
6.96452036793692,1267,1,47,0.991341546255193,0.0024926757565796,0.986468010352957,0.996239159321554
7.32588699080158,1260,1,8,0.990554767250228,0.00261191570805716,0.985448712132903,0.995687279146623
7.45729303547963,1256,1,2,0.989766108996048,0.00272630361506976,0.984437050056022,0.995124015762539
7.65440210249671,1251,1,3,0.988974929052806,0.00283660335917128,0.983430886478925,0.994550225890188
7.72010512483574,1250,1,0,0.988183749109564,0.0029426033689821,0.982433150093711,0.993968008826949
9.03416557161629,1210,1,39,0.987367068325176,0.00305139714500749,0.981404516079286,0.993365846234084
9.42838370565046,1203,1,7,0.986546314319918,0.00315731348904045,0.980377461226148,0.99275398383899
9.69119579500657,1197,1,4,0.985722131935356,0.00326047366576173,0.979352390720725,0.992133302163207
10.676741130092,1158,1,40,0.984870903842148,0.00336694216841521,0.9782938776025,0.99149214713676
13.9290407358738,1063,1,92,0.983944402521506,0.00348892216665891,0.977129947516732,0.990806381192023
14.257555847569,1052,1,10,0.98300909415409,0.00360879720716829,0.975961367502278,0.990107714675899
14.4546649145861,1049,1,2,0.982072002548605,0.00372503725029716,0.974798134961901,0.989400147167416
15.4402102496715,1024,1,24,0.981112947858616,0.00384287679311539,0.973609884706562,0.988673832893488
17.0827858081472,989,1,35,0.980120922633279,0.00396496812421309,0.972380454818789,0.987923007114054
19.5795006570302,938,1,50,0.979076017598489,0.00409611186796092,0.971080611043896,0.987137254451047
19.8094612352168,932,1,4,0.978025506849992,0.00422427933691103,0.969781017420906,0.986340085922746
23.3245729303548,870,1,61,0.97690133960074,0.004366444432969,0.968380642740623,0.985497009329765
