"time","n_risk","n_event","n_censor","survival","lower_CI","upper_CI","strata"
64.5203679369251,13390,1,19,0.974714812821463,0.972771982575291,0.976661523308259,"Normal"
64.5532194480946,13384,1,5,0.974641985952603,0.972694080151942,0.976593792606662,"Normal"
64.6517739816032,13358,1,27,0.974569022785515,0.972616036219055,0.976525930895922,"Normal"
64.7831800262812,13329,1,30,0.974495906345964,0.972537831419707,0.976457923594352,"Normal"
66.8856767411301,12727,1,602,0.974419337169697,0.972455690796111,0.976386948666956,"Normal"
67.4113009198423,12569,1,154,0.974341811564067,0.972372469066961,0.976315142563515,"Normal"
68.6596583442838,12220,1,352,0.974262078191598,0.972286724863314,0.976241444760701,"Normal"
69.2895277207392,12055,1,153,0.974181260101329,0.972199749137675,0.976166809726486,"Normal"
69.5466491458607,11996,1,63,0.97410005126004,0.972112342635997,0.976091824214306,"Normal"
70.0722733245729,11879,1,118,0.974018049403718,0.972024040823223,0.976016148490261,"Normal"
70.3022339027595,11819,1,60,0.973935638197236,0.971935287053765,0.975940106286301,"Normal"
70.7293035479632,11700,1,125,0.973852395834997,0.971845593665634,0.975863341929046,"Normal"
70.7950065703022,11676,1,25,0.973768989497567,0.971755732503018,0.975786417502989,"Normal"
71,11624,1,34,0.973685217216984,0.97166546997188,0.975709162798923,"Normal"
71.4520367936925,11504,1,128,0.973600578376822,0.971574226769665,0.975631156218808,"Normal"
71.6162943495401,11456,1,44,0.973515592292816,0.971482604259592,0.975552834689757,"Normal"
71.6819973718791,11436,1,27,0.973430465011223,0.971390841133229,0.975474371475986,"Normal"
72,11367,1,54,0.973344828478716,0.971298511222451,0.975395456885739,"Normal"
72.3718791064389,11266,1,111,0.973258431813664,0.971205323917348,0.975315879937457,"Normal"
73.2917214191853,11022,1,241,0.973170130377281,0.971109950288883,0.975234681074789,"Normal"
73.7516425755585,10893,1,128,0.97308079134025,0.971013396135542,0.97515258825862,"Normal"
74.3758212877792,10738,3,152,0.972808930437473,0.970719422305125,0.974902936310501,"Normal"
74.4743758212878,10718,1,16,0.972718166402164,0.970621318554803,0.974819544101499,"Normal"
74.5400788436268,10699,1,18,0.972627249665422,0.970523064262364,0.974735997140598,"Normal"
74.5729303547963,10692,1,11,0.972536281909187,0.970424777615942,0.974652380531105,"Normal"
74.7043363994744,10651,1,38,0.972444972522096,0.970326120568796,0.974568451304979,"Normal"
75.0985545335085,10575,1,72,0.972353015550699,0.970226737370301,0.974483953527335,"Normal"
75.2299605781866,10534,1,42,0.972260709397713,0.970126975382844,0.974399136427994,"Normal"
75.3285151116951,10504,2,33,0.972075587404302,0.969926941056041,0.974228993576148,"Normal"
75.3942181340342,10482,1,20,0.971982849798177,0.969826759576122,0.974143733376364,"Normal"
75.5913272010512,10428,1,45,0.971889640855925,0.969726057399641,0.974058051544948,"Normal"
75.7884362680683,10386,1,47,0.971796063960021,0.96962495489758,0.973972034401635,"Normal"
75.9198423127464,10346,1,30,0.971702134319198,0.969523469877477,0.973885694546216,"Normal"
76.2483574244415,10280,1,74,0.971607610765276,0.969421321961912,0.973798830199546,"Normal"
76.4126149802891,10245,1,29,0.971512773516787,0.969318837321034,0.973711675422321,"Normal"
76.9382391590013,10114,1,127,0.971416717280529,0.969214962314478,0.973623473949111,"Normal"
77.1024967148489,10086,1,35,0.97132040390384,0.969110817227605,0.973535028469647,"Normal"
77.4638633377135,9993,1,94,0.971223203823394,0.96900566867688,0.973445813720536,"Normal"
77.6281208935611,9957,1,36,0.971125662073487,0.968900152109657,0.97335628391039,"Normal"
77.6609724047306,9942,1,13,0.97102798296847,0.968794505717776,0.973266609320031,"Normal"
77.9237844940867,9880,2,57,0.970831418599448,0.96858189826989,0.973086163414125,"Normal"
78.7450722733246,9672,1,214,0.970731043142604,0.968473198973918,0.972994151122715,"Normal"
79.3692509855453,9536,1,125,0.970629246682542,0.968362871794547,0.972900925837443,"Normal"
80.5847568988173,9245,1,288,0.970524257039851,0.968248837373416,0.972805024024515,"Normal"
80.880420499343,9175,1,69,0.970418477829274,0.96813391374215,0.9727084329403,"Normal"
80.9132720105125,9169,1,7,0.97031264093563,0.96801896097983,0.972611755669003,"Normal"
82.0630749014455,8898,1,272,0.970203592538132,0.967900269096186,0.972512397225458,"Normal"
82.1287779237845,8883,1,15,0.970094372275547,0.967781417259403,0.972412855152437,"Normal"
83.5742444152431,8529,1,351,0.96998063158235,0.967657267770443,0.972309573835698,"Normal"
84.592641261498,8288,1,237,0.969863597239737,0.967529258410167,0.97220356808273,"Normal"
84.6254927726675,8277,1,10,0.969746421500068,0.967401135189912,0.97209739352598,"Normal"
84.7897503285151,8237,1,42,0.969628690964497,0.967272406397434,0.971990715462652,"Normal"
85.8409986859396,8003,1,233,0.969507532812433,0.967139650526954,0.971881212468038,"Normal"
86.1695137976347,7958,1,45,0.969385704773628,0.967006155174326,0.971771109823037,"Normal"
86.4323258869908,7901,1,56,0.969263013252963,0.966871689610565,0.971660251256929,"Normal"
87.0893561103811,7769,1,133,0.969138252921742,0.966734813673483,0.971547667459335,"Normal"
87.6806833114323,7626,1,138,0.969011169489678,0.96659522115843,0.971433156342751,"Normal"
88.2720105124836,7526,1,102,0.968882414351558,0.96645369215075,0.971317239991751,"Normal"
88.9947437582129,7411,1,105,0.968751678632444,0.966309855317538,0.97119967232952,"Normal"
89.19185282523,7365,1,51,0.96862014412075,0.966165132184147,0.971081394207962,"Normal"
89.5203679369251,7291,1,73,0.968487292640278,0.966018899893647,0.970961992678363,"Normal"
90.0459921156373,7193,1,98,0.968352649613357,0.965870587344605,0.970841090203581,"Normal"
90.8015768725361,7031,1,158,0.968214923450704,0.965718634924952,0.970717664638938,"Normal"
91.1957950065703,6951,1,80,0.968075631992864,0.965564875851841,0.970592916847344,"Normal"
91.7871222076216,6799,1,161,0.967933246990364,0.965407458628206,0.970465643553851,"Normal"
93.8567674113009,6330,1,464,0.967780334945026,0.965237296211569,0.970330073633018,"Normal"
94.053876478318,6301,1,23,0.967626743398455,0.96506642264289,0.970193856683754,"Normal"
94.2838370565046,6240,1,60,0.96747167501009,0.964893859728339,0.970056377196094,"Normal"
95.4336399474376,5998,1,243,0.967310375964573,0.964713754411816,0.969913986578549,"Normal"
96.353482260184,5825,1,171,0.967144314097455,0.964527901126386,0.96976782444417,"Normal"
96.5177398160315,5790,1,34,0.96697727708293,0.964340995684847,0.969620765454107,"Normal"
97.2733245729303,5609,1,179,0.96680487963649,0.96414759069995,0.969469492331924,"Normal"
97.634691195795,5549,1,65,0.9666306491662,0.96395207702703,0.969316664360763,"Normal"
98,5478,1,61,0.966454192311661,0.963753966309348,0.969161983751542,"Normal"
98.0289093298292,5471,1,9,0.966277541938363,0.963555795527674,0.969006976438895,"Normal"
98.6202365308804,5386,1,84,0.966098136527681,0.963354371173623,0.968849716501719,"Normal"
98.9816031537451,5340,1,40,0.965917219273649,0.963151246908546,0.968691134942724,"Normal"
99.0473061760841,5328,1,14,0.965735928504266,0.962947843398113,0.968532086133362,"Normal"
100.985545335085,5052,1,271,0.965544769373525,0.962732283358686,0.968365471667926,"Normal"
102,4880,1,183,0.965346911838817,0.962508509175942,0.968193684848136,"Normal"
104.632063074901,4401,1,473,0.96512756466503,0.96225757638236,0.968006112851975,"Normal"
105.026281208936,4352,1,47,0.964905798220943,0.96200388813082,0.967816461999356,"Normal"
106.208935611038,4180,1,170,0.964674959513234,0.961738843985081,0.967620038778736,"Normal"
107.358738501971,4017,2,164,0.964194663292416,0.961185841546611,0.967212903620879,"Normal"
108.147174770039,3904,1,109,0.963947687200384,0.960901127392938,0.967003906197935,"Normal"
110.84099868594,3480,1,423,0.963670690738545,0.960577238679682,0.966774104979787,"Normal"
111.005256241787,3465,1,13,0.963392575099082,0.96025258663771,0.96654283120011,"Normal"
111.990801576873,3339,1,124,0.963104047822922,0.959914730248117,0.966303961908305,"Normal"
112.582128777924,3258,1,83,0.962808435776322,0.959568156017673,0.96605965734546,"Normal"
112.680683311432,3242,1,14,0.96251145599971,0.959220572298411,0.965813630029687,"Normal"
119.086727989488,2397,1,842,0.962109907624241,0.958728072791699,0.965503671602449,"Normal"
119.973718791064,2279,1,114,0.961687744435288,0.95820816892311,0.965179955454172,"Normal"
123.981603153745,1801,1,477,0.961153770118555,0.957522979717536,0.964798327958283,"Normal"
130.321944809461,1093,1,709,0.960274397959252,0.956260835287389,0.964304806124234,"Normal"
134.099868593955,716,1,377,0.958933232598974,0.954146138698767,0.963744344065336,"Normal"
144.218134034166,8,1,704,0.839066578524102,0.645697445808898,1,"Normal"
151.281208935611,2,1,5,0.419533289262051,0.10238077988303,1,"Normal"
0.0328515111695138,20908,2,11,0.999904342835278,0.999771786332959,1,"Obese I"
0.0657030223390276,20890,5,13,0.999665016759923,0.999416934596589,0.999913160503922,"Obese I"
0.0985545335085414,20877,1,14,0.999617133203053,0.999351910880317,0.999882425914288,"Obese I"
0.131406044678055,20863,1,14,0.999569219809332,0.999287882096237,0.999850636729742,"Obese I"
0.164257555847569,20848,2,9,0.999473328671592,0.999162221790879,0.99978453242095,"Obese I"
0.197109067017083,20837,1,8,0.99942536239388,0.999100382628591,0.999750447866114,"Obese I"
0.229960578186597,20827,1,9,0.999377375388436,0.999039081421437,0.999715783908318,"Obese I"
0.26281208935611,20818,2,14,0.999281364496382,0.998917887879701,0.999644973371432,"Obese I"
0.328515111695138,20790,2,21,0.999185233532986,0.998798157446336,0.99957245962782,"Obese I"
0.361366622864652,20779,1,11,0.999137147232706,0.998738787611584,0.99953566574461,"Obese I"
0.394218134034166,20767,4,16,0.998944700148922,0.998504055226017,0.999385539530675,"Obese I"
0.427069645203679,20747,2,9,0.998848402399836,0.998388045836623,0.999308971233383,"Obese I"
0.459921156373193,20736,2,11,0.998752062854851,0.99827279271095,0.999231563096049,"Obese I"
0.492772667542707,20723,1,9,0.998703867513305,0.998215406978071,0.999192567068788,"Obese I"
0.624178712220762,20689,1,30,0.998655595297755,0.998158086540073,0.999153352027144,"Obese I"
0.657030223390276,20681,1,12,0.99860730674327,0.998100906410951,0.999113964004819,"Obese I"
0.68988173455979,20669,1,7,0.998558992489715,0.998043845751973,0.999074405123752,"Obese I"
0.755584756898817,20648,1,16,0.998510631438161,0.99798686872177,0.999034669035305,"Obese I"
0.788436268068331,20644,1,11,0.998462263358746,0.997930022599235,0.998994787986082,"Obese I"
0.854139290407359,20622,1,13,0.998413846024668,0.997873244179372,0.998954740743188,"Obese I"
0.886990801576872,20618,1,7,0.998365421645677,0.997816584589145,0.998914560583456,"Obese I"
0.933336,20608,1,2,0.998316976118617,0.997760019440583,0.998874243693796,"Obese I"
0.985545335085414,20602,3,8,0.998171604264994,0.997590963388988,0.998752583098979,"Obese I"
1,20596,1,0,0.998123139922196,0.997534815592454,0.998711811232826,"Obese I"
1.01839684625493,20595,1,12,0.998074675579398,0.997478767675959,0.998670939486635,"Obese I"
1.05124835742444,20582,2,8,0.99797769038111,0.997366882954505,0.998588871878399,"Obese I"
1.08409986859396,20572,3,10,0.997832156010551,0.997199646218348,0.998465066994871,"Obese I"
1.11695137976347,20559,3,12,0.997686550851349,0.997033045607482,0.998340484435185,"Obese I"
1.1826544021025,20530,1,25,0.99763795433158,0.996977583093197,0.998298762982179,"Obese I"
1.21550591327201,20517,1,11,0.997589329388639,0.996922155613861,0.998256949658505,"Obese I"
1.31406044678055,20484,1,32,0.99754062848406,0.996866700561245,0.998215012013272,"Obese I"
1.47831800262812,20429,2,52,0.997442969212585,0.996755664316472,0.998130748034293,"Obese I"
1.51116951379763,20419,3,12,0.997296422912197,0.99658951708458,0.998003830165767,"Obese I"
1.57687253613666,20391,1,24,0.997247514255293,0.996534180139084,0.997961358986765,"Obese I"
1.64257555847569,20373,1,11,0.997198564787161,0.996478849865077,0.997918799529179,"Obese I"
1.68,20356,1,11,0.997149576844305,0.996423527943433,0.997876154784276,"Obese I"
1.70827858081472,20355,1,8,0.997100588901448,0.996368261479004,0.997833454582159,"Obese I"
1.77398160315374,20338,1,16,0.997051562419547,0.996313000733928,0.997790671597133,"Obese I"
1.80683311432326,20329,1,3,0.997002516644427,0.996257768686436,0.997747821335363,"Obese I"
1.9053876478318,20308,1,17,0.996953422567381,0.996202527887003,0.99770488323992,"Obese I"
1.90554414784394,20307,1,0,0.996904328490336,0.996147337653378,0.997661894578669,"Obese I"
1.97109067017083,20304,1,3,0.996855229577388,0.996092190747042,0.997618852920153,"Obese I"
2,20302,3,0,0.996707925583263,0.995927025836023,0.997489437628792,"Obese I"
2.03679369250986,20291,1,14,0.996658804893026,0.995872038246052,0.997446193107565,"Obese I"
2.16819973718791,20263,1,29,0.996609618750555,0.995817013734393,0.997402854628315,"Obese I"
2.23390275952694,20248,3,13,0.996461958297362,0.995652070655621,0.997272504721435,"Obese I"
2.33245729303548,20222,1,25,0.996412682164522,0.995597103326289,0.997228929113218,"Obese I"
2.39816031537451,20201,1,20,0.996363357245846,0.995542116062319,0.99718527588648,"Obese I"
2.46386333771353,20180,2,17,0.996264609638587,0.99543213895157,0.997097776513137,"Obese I"
2.49671484888305,20171,1,5,0.996215218700625,0.995377186726211,0.997053956234298,"Obese I"
2.6281208935611,20140,1,36,0.996165754191256,0.995322181710913,0.997010041630575,"Obese I"
2.66097240473062,20129,1,6,0.996116265108132,0.995267183395343,0.996966071188978,"Obese I"
2.69382391590013,20122,1,7,0.9960667612683,0.99521220316344,0.996922053155917,"Obese I"
2.72667542706965,20114,1,6,0.996017240200324,0.995157237372045,0.996877986232628,"Obese I"
2.79237844940867,20090,2,22,0.995918084676162,0.995047271613238,0.996789659828901,"Obese I"
2.82522996057819,20083,1,8,0.995868494570866,0.994992324603341,0.996745436075811,"Obese I"
2.88,20065,1,9,0.995818862450528,0.994937359672188,0.996701146229944,"Obese I"
2.98948751642576,20043,1,23,0.995769178328269,0.994882364255007,0.996656782886143,"Obese I"
3,20040,5,0,0.995520732924494,0.994607828975764,0.996434474785007,"Obese I"
3.02233902759527,20035,1,7,0.995471043843739,0.994553012550502,0.996389922534194,"Obese I"
3.05519053876478,20027,2,3,0.995371630946766,0.994443424468823,0.996300703806088,"Obese I"
3.0880420499343,20022,1,8,0.995321917050504,0.994388663882788,0.996256046094531,"Obese I"
3.18659658344284,19999,1,20,0.995272148466222,0.99433386522451,0.996211317100128,"Obese I"
3.25229960578187,19980,1,22,0.995222335045378,0.994279040056153,0.996166524959872,"Obese I"
3.31800262812089,19960,1,15,0.995172474206949,0.994224184981705,0.996121667908737,"Obese I"
3.35085413929041,19953,1,14,0.995122598375034,0.994169338621335,0.996076772162311,"Obese I"
3.38370565045992,19938,1,7,0.995072687521469,0.994114476596,0.996031822051008,"Obese I"
3.41655716162943,19930,1,8,0.99502275913775,0.9940596195569,0.995986831899904,"Obese I"
3.44940867279895,19921,1,5,0.994972810703478,0.994004764142722,0.995941800030483,"Obese I"
3.54796320630749,19898,1,28,0.99492280704428,0.993949867952944,0.995896698508071,"Obese I"
3.64651773981603,19870,1,25,0.994872735438491,0.993894915553345,0.995851517328485,"Obese I"
3.87647831800263,19818,1,48,0.994822534977524,0.993839833977991,0.995806207664064,"Obese I"
3.90932982917214,19811,2,0,0.994722103647962,0.993729708146041,0.995715490212969,"Obese I"
3.97503285151117,19806,1,6,0.994671880377051,0.993674672288475,0.995670089219697,"Obese I"
4,19801,1,1,0.994621646960538,0.99361964797975,0.995624656390304,"Obese I"
4.07358738501971,19785,1,23,0.994571375459555,0.993564601650044,0.995579169427696,"Obese I"
4.20499342969777,19752,3,28,0.994420316623671,0.993399309448149,0.995442373181493,"Obese I"
4.23784494086728,19744,1,9,0.994369950926921,0.993344241821764,0.99539671916055,"Obese I"
4.36925098554534,19712,1,32,0.994319506022755,0.993289102174408,0.995350978776507,"Obese I"
4.40210249671485,19702,1,6,0.994269038075033,0.993233957002183,0.995305197839182,"Obese I"
4.50065703022339,19683,2,23,0.994168009874243,0.993123621689812,0.995213496357673,"Obese I"
4.5335085413929,19670,2,6,0.99406692517573,0.993013303768369,0.995121664511789,"Obese I"
4.56636005256242,19662,1,8,0.994016367403114,0.992958157536626,0.995075705019158,"Obese I"
4.69776609724047,19627,2,29,0.993915076694661,0.992847718915947,0.994983581932956,"Obese I"
4.73061760840999,19622,1,9,0.993864423597286,0.99279252048908,0.994937484023108,"Obese I"
4.7634691195795,19612,2,11,0.993763070912848,0.992682127655569,0.994845191221967,"Obese I"
4.79632063074901,19599,1,9,0.993712366128373,0.992626926704442,0.99479899248237,"Obese I"
4.82917214191853,19589,1,6,0.993661638048016,0.992571717363194,0.994752755550234,"Obese I"
4.86202365308804,19582,1,9,0.993610894424379,0.992516508570346,0.99470648698922,"Obese I"
4.89487516425756,19572,2,10,0.993509360509151,0.992406091803097,0.994613855731092,"Obese I"
4.96057818659658,19559,1,2,0.993458565000152,0.992350877317836,0.994567489112072,"Obese I"
5,19557,2,0,0.993356968787543,0.992240496162096,0.99447469767206,"Obese I"
5.09198423127464,19540,1,24,0.993306131685762,0.992185286390273,0.994428243170334,"Obese I"
5.25624178712221,19496,1,45,0.993255182458655,0.992129962642013,0.994381678438385,"Obese I"
5.333328,19467,1,17,0.993204159949668,0.992074570430442,0.994335035634793,"Obese I"
5.38764783180026,19454,2,25,0.993102051986272,0.99196376406493,0.994241646103908,"Obese I"
5.42049934296978,19438,1,11,0.99305096123352,0.991908343396132,0.994194895296879,"Obese I"
5.58475689881735,19394,1,36,0.992999757203344,0.991852807030648,0.994148033676364,"Obese I"
5.68331143232589,19376,1,18,0.99294850824808,0.991797234905898,0.994101117982684,"Obese I"
5.84756898817346,19343,1,34,0.99289717450935,0.991741580314962,0.994054115221792,"Obese I"
5.88042049934297,19336,1,9,0.992845824841657,0.991685923682024,0.994007082651282,"Obese I"
5.91327201051248,19326,2,7,0.992743077679819,0.991574603629147,0.993912928663303,"Obese I"
6,19312,2,5,0.992640266673432,0.991463273440175,0.993818657147623,"Obese I"
6.01182654402102,19310,1,1,0.992588861170238,0.991407632089613,0.993771497645858,"Obese I"
6.17608409986859,19273,1,41,0.992537359646802,0.991351894455391,0.993724242425377,"Obese I"
6.20893561103811,19265,1,5,0.992485839410122,0.991296150575093,0.993676956031917,"Obese I"
6.40604467805519,19233,1,31,0.992434236132453,0.991240325410958,0.99362958487334,"Obese I"
6.76741130091984,19148,3,86,0.99227874716711,0.991072151424221,0.993486811898189,"Obese I"
6.93166885676741,19106,2,34,0.992174876262978,0.990959865363961,0.993391376880738,"Obese I"
7.12877792378449,19079,1,30,0.992122872757749,0.990903665724865,0.993343579901936,"Obese I"
7.20100804637013,19060,1,12,0.99207082014113,0.990847423887314,0.993295726918522,"Obese I"
7.22733245729304,19059,2,8,0.991966714907892,0.990734984353954,0.993199976809953,"Obese I"
7.35873850197109,19021,2,38,0.991862412640408,0.990622374158403,0.993104003374287,"Obese I"
7.3915900131406,19009,1,8,0.991810234071697,0.990566058749083,0.993055972109103,"Obese I"
7.42444152431012,19000,1,4,0.991758033533061,0.990509732048181,0.993007908204501,"Obese I"
7.49014454664915,18992,1,13,0.991705813754547,0.990453397112431,0.992959814062741,"Obese I"
7.55584756898817,18975,1,18,0.991653549943546,0.99039702511916,0.992911668931277,"Obese I"
7.75295663600526,18916,1,57,0.991601125881908,0.990340481416113,0.992863375073046,"Obese I"
7.78580814717477,18904,1,10,0.991548671315367,0.990283916279889,0.992815041650532,"Obese I"
7.81865965834428,18893,2,1,0.991443706654243,0.99017076297998,0.992718286799362,"Obese I"
7.98291721419185,18860,1,31,0.99139113805898,0.990114106953704,0.992669816255669,"Obese I"
8.18002628120894,18826,1,40,0.991338477316493,0.99005735789209,0.992621254490284,"Obese I"
8.18069815195072,18817,1,0,0.991285794185424,0.99000059642019,0.992572660367124,"Obese I"
8.31143232588699,18789,1,37,0.991233035348116,0.98994376083359,0.992523988976991,"Obese I"
8.3442838370565,18778,1,4,0.991180248414718,0.989886906104095,0.99247528054902,"Obese I"
8.40998685939553,18764,1,17,0.991127424909686,0.989830022358764,0.992426528008522,"Obese I"
8.44283837056505,18755,1,8,0.991074578872634,0.989773125731223,0.992377743295384,"Obese I"
8.50854139290407,18739,1,18,0.991021690533936,0.989716193317375,0.992328909782524,"Obese I"
8.5742444152431,18717,1,16,0.990968742855861,0.989659205397285,0.992280013121392,"Obese I"
8.63994743758213,18701,1,17,0.990915752708657,0.989602181384699,0.992231067631866,"Obese I"
8.70565045992116,18682,1,19,0.99086271150575,0.989545111317029,0.992182066106914,"Obese I"
8.73850197109067,18672,1,8,0.99080964473671,0.989488024522907,0.992133030186622,"Obese I"
8.77135348226018,18663,3,10,0.990650376187484,0.989316761013376,0.991985789096658,"Obese I"
8.83705650459921,18642,1,12,0.990597235409875,0.989259638992649,0.991936640416176,"Obese I"
9.09986859395532,18598,1,41,0.990543971766719,0.989202387862628,0.991887375164368,"Obese I"
9.13272010512484,18595,1,10,0.99049070239475,0.989145142414429,0.991838092775468,"Obese I"
9.46123521681997,18489,1,102,0.990437130503226,0.989087561121664,0.991788541316818,"Obese I"
9.62549277266754,18464,2,25,0.990329847451828,0.988972275279768,0.99168928317684,"Obese I"
9.65834428383706,18454,2,6,0.990222517892117,0.988856984722964,0.991589936754415,"Obese I"
9.82260183968462,18409,2,44,0.990114937630518,0.988741454188411,0.991490329009991,"Obese I"
9.98685939553219,18366,1,37,0.990061027419387,0.98868356890723,0.991440405040967,"Obese I"
10.0525624178712,18361,1,15,0.990007105463752,0.988625682038928,0.991390459174945,"Obese I"
10.1190965092402,18331,1,15,0.98995309820253,0.988567709052955,0.99134042885098,"Obese I"
10.2168199737188,18311,2,28,0.98984497160123,0.988451669735826,0.991240237437303,"Obese I"
10.2496714848883,18300,1,6,0.989790881712071,0.988393637073059,0.991190101568758,"Obese I"
10.2825229960578,18293,1,6,0.989736774081736,0.988335595620732,0.991139939014834,"Obese I"
10.5453350854139,18227,1,68,0.989682473496117,0.988277344424935,0.991089600374613,"Obese I"
10.611038107753,18206,3,26,0.989519392785336,0.988102454674463,0.990938362784299,"Obese I"
10.9067017082786,18123,1,66,0.989464792587091,0.98804390593307,0.990887722590474,"Obese I"
11.0052562417871,18111,1,16,0.98941015922656,0.987985330609709,0.990837042668036,"Obese I"
11.0709592641261,18092,1,22,0.989355471510485,0.987926704376656,0.990786304967163,"Obese I"
11.1695137976347,18065,1,20,0.98930070508527,0.987867999313576,0.990735488711322,"Obese I"
11.3337713534823,18026,1,39,0.989245823208809,0.987809173340684,0.990684562511715,"Obese I"
11.3666228646518,18020,1,8,0.989190926104302,0.987750341200905,0.990633612029361,"Obese I"
11.5637319316689,17977,1,38,0.989135900742668,0.987691373470006,0.990582540678351,"Obese I"
11.6294349540079,17968,1,8,0.989080850881763,0.98763238890351,0.990531437174817,"Obese I"
11.8593955321945,17916,1,57,0.989025644314957,0.987573236187644,0.990480188475621,"Obese I"
11.9250985545335,17903,1,4,0.988970400744365,0.987514052304513,0.99042889695191,"Obese I"
12.03288,17880,1,20,0.988915089200699,0.987454801786156,0.990377536146321,"Obese I"
12.3193166885677,17806,1,88,0.988859550893993,0.987395303005492,0.990325970174107,"Obese I"
12.4178712220762,17769,1,30,0.98880390006666,0.987335686696705,0.990274296737115,"Obese I"
12.6806833114323,17702,1,65,0.988748041751211,0.987275844246244,0.990222434554997,"Obese I"
12.6817248459959,17693,1,0,0.988692158179078,0.987215984143972,0.990170539522228,"Obese I"
12.7135348226018,17692,1,11,0.988636274606945,0.987156135202274,0.990118633328884,"Obese I"
12.7792378449409,17669,1,17,0.988580321453138,0.987096217806128,0.990066656456723,"Obese I"
12.8120893561104,17660,1,12,0.98852434295249,0.987036282484923,0.990014646826904,"Obese I"
12.9434954007884,17630,1,23,0.988468272371494,0.986976252939902,0.989962547300093,"Obese I"
13,17621,2,4,0.988356080296996,0.986856168493893,0.9898582717995,"Obese I"
13.0091984231275,17619,1,8,0.988299984259746,0.986796142515736,0.989806117804355,"Obese I"
13.0431211498973,17603,1,7,0.988243840421522,0.986736072707531,0.989753912058054,"Obese I"
13.1406044678055,17586,1,24,0.988187645502813,0.986675955292428,0.989701651779865,"Obese I"
13.2720105124836,17555,1,23,0.988131354551773,0.986615738959669,0.98964929839644,"Obese I"
13.3160765395208,17541,1,12,0.988075021882338,0.98655548566261,0.989596898558692,"Obese I"
13.3377135348226,17540,2,5,0.987962356543469,0.986435010680226,0.989492067271464,"Obese I"
13.6662286465177,17455,1,82,0.987905756007431,0.986374483525994,0.989439405674665,"Obese I"
13.7647831800263,17432,1,25,0.987849084038867,0.986313885471618,0.98938667214425,"Obese I"
13.8633377135348,17410,1,24,0.987792343712386,0.986253220006946,0.989333869338278,"Obese I"
14.20272,17329,1,70,0.987735341441989,0.986192266472259,0.989280830829721,"Obese I"
14.2904073587385,17305,1,33,0.987678263410123,0.986131237165632,0.989227716603595,"Obese I"
14.4667614710277,17268,1,26,0.987621066383055,0.986070082801896,0.989174489496769,"Obese I"
14.9158110882956,17155,1,113,0.987563495933251,0.986008513349955,0.989120930798451,"Obese I"
15.1445466491459,17111,1,54,0.987505780808715,0.98594678970484,0.989067237008361,"Obese I"
15.473061760841,17026,1,76,0.987447780939056,0.985884752150221,0.989013287764994,"Obese I"
15.6701708278581,16977,1,46,0.987389617083196,0.985822538484678,0.988959186733843,"Obese I"
15.9001314060447,16941,2,34,0.987273049039151,0.985697869915076,0.988850745353684,"Obese I"
16,16935,1,3,0.987214751250604,0.985635536280889,0.988796496486153,"Obese I"
16.1629434954008,16908,1,32,0.987156363815588,0.98557311127862,0.988742159734237,"Obese I"
16.4257555847569,16860,1,46,0.987097813616074,0.985510511575687,0.988687672227637,"Obese I"
16.4599589322382,16840,1,15,0.987039197356358,0.985447847414691,0.988633117088647,"Obese I"
16.7214191852825,16783,1,67,0.986980385511196,0.985384971182625,0.988578382938712,"Obese I"
16.754270696452,16770,1,7,0.986921531582423,0.985322057845667,0.988523601745611,"Obese I"
16.8199737187911,16752,1,24,0.986862617928437,0.98525908726694,0.988468758371072,"Obese I"
16.8856767411301,16729,1,15,0.986803626798188,0.985196039203386,0.988413837564189,"Obese I"
17,16716,1,5,0.986744593319677,0.985132953646225,0.988358869573732,"Obese I"
17.03016,16708,1,7,0.986685535108442,0.985069850610563,0.988303869607633,"Obese I"
17.0499342969777,16707,1,8,0.986626476897206,0.985006758189883,0.988248859026551,"Obese I"
17.1484888304862,16685,2,19,0.986508211811573,0.984880435779428,0.988138678175168,"Obese I"
17.4441524310118,16619,1,67,0.986448851548512,0.98481703123698,0.98808337575066,"Obese I"
17.6412614980289,16580,1,32,0.986389355236597,0.984753482448254,0.988027945537319,"Obese I"
17.8712220762155,16535,2,52,0.986270045970768,0.984626056311917,0.987916780531586,"Obese I"
17.9369250985545,16512,1,11,0.986210315468953,0.984562272744356,0.987861116825378,"Obese I"
18,16507,1,3,0.986150570493157,0.984498483186347,0.987805430168352,"Obese I"
18.1011826544021,16492,1,21,0.986090774800064,0.984434646380681,0.987749689347862,"Obese I"
18.1668856767411,16479,1,9,0.986030935563775,0.984370770450718,0.987693900585449,"Obese I"
18.4296977660972,16422,1,61,0.98597089227212,0.984306672960356,0.987637925367427,"Obese I"
18.7582128777924,16358,1,60,0.98591061773414,0.9842423230406,0.987581740193892,"Obese I"
18.7910643889619,16351,1,11,0.985850321078417,0.984177958446111,0.987525525469929,"Obese I"
19.06848,16294,1,45,0.985789817192258,0.98411336876555,0.987469121468115,"Obese I"
19.2181340341656,16258,1,43,0.98572918305416,0.984048641534295,0.987412594574227,"Obese I"
19.2509855453351,16249,2,7,0.985607855072985,0.983919150616317,0.987299457860009,"Obese I"
19.4809461235217,16186,1,56,0.985546962458684,0.98385416103613,0.987242676484316,"Obese I"
19.5795006570302,16166,1,23,0.985485998276917,0.983789100595441,0.98718582286797,"Obese I"
